Name,Latitude,Longitude,GHI (w/m2),Temperature(c),Relative Humidity (%),Solar Zenith Angle (Degree),Wind Direction (Degree),Wind Speed (m/s)
Los Fresnos,27.616942,-99.207979,915,,12.78987122,34.18624025,267.1687012,3.072346687
Los Fresnos city,26.07269,-97.475536,981,,11.85946941,28.33432824,270.0946655,2.954161167
Los Huisaches,27.907028,-99.475803,974,,11.38698578,28.95075478,271.3916016,2.947899342
Los Indios town,26.049306,-97.735142,894,,11.18383217,35.69763786,274.7069702,3.054170609
Los Lobos,26.606536,-99.161263,748,,11.1847105,45.9162047,277.9965515,3.198268414
Los Minerales,27.655483,-99.617827,549,,12.45911407,57.7381309,281.9529419,3.140803337
Los Nopalitos,27.619521,-99.205609,86,,28.49697685,83.11103528,284.7492981,2.064649343
Los Veteranos I,27.633564,-99.218584,317,,19.75874329,70.28150667,286.3023682,2.667381763
Los Veteranos II,27.771134,-99.443309,130,,28.87827492,80.61450283,271.1089172,4.545519352
Los Ybanez city,32.718816,-101.91739,370,,25.73934746,67.79328191,281.8283691,4.121319771
Lost Creek,30.294423,-97.845305,600,,21.96817398,55.3106387,296.417511,3.943886518
Lott city,31.205961,-97.033326,790,,18.01135445,43.64907309,310.7786255,3.976988316
Louise,29.111904,-96.412334,923,,14.35400867,33.81983102,326.0178833,4.057139397
Lovelady city,31.127867,-95.445619,989,,11.98827553,27.93719211,338.0774841,3.871741772
Lowry Crossing city,33.170857,-96.544379,981,,10.94048214,28.59661303,345.2940674,3.433745384
Lozano,26.18959,-97.54373,900,,10.61889839,35.43003122,348.4448853,2.971076727
Lubbock city,33.566625,-101.886336,752,,10.95260715,45.71564349,349.0562134,2.641546726
Lucas city,33.095536,-96.582833,551,,13.46342373,57.57736873,353.2951355,2.513516903
Lueders city,32.800432,-99.623217,86,,26.03694725,82.97688161,34.2723465,3.895102024
Lufkin city,31.32057,-94.729019,257,,20.18002319,70.14101929,9.599700928,2.850385666
Luling city,29.681662,-97.646585,102,,70.83022308,80.35176911,107.6940308,2.066153526
Lumberton city,30.256436,-94.207134,232,,62.14798737,67.52398517,103.6925354,2.128038168
Lyford city,26.414664,-97.78943,471,,54.54747009,55.02364518,110.5470505,2.311810493
Lytle city,29.233977,-98.79647,637,,49.0389328,43.33010471,117.8724899,2.381644249
Mabank town,32.368225,-96.114015,895,,46.25429535,33.45509946,126.8318481,2.466446877
Macdona,29.320465,-98.697271,959,,44.6438446,27.54118029,134.6699219,2.573493004
Madisonville city,30.953748,-95.909084,951,,43.2375145,28.24447997,141.5806122,2.679915428
Magnolia city,30.211731,-95.741889,872,,42.73356628,35.16523889,145.4814301,2.752960205
Malakoff city,32.17276,-96.016246,619,,43.47729492,45.51757449,147.9321289,2.819375992
Malone town,31.917028,-96.89474,438,,45.78406525,57.41843818,149.5240021,2.895500898
Manchaca,30.135305,-97.836277,305,,51.31932449,70.00170874,147.5467987,3.07258153
Manor city,30.354816,-97.530364,47,,58.81756592,82.84330716,141.0968323,3.487130404
Mansfield city,32.569143,-97.120811,16,,71.99062347,80.09021155,230.8797302,4.980542183
Manuel Garcia,26.333654,-98.701643,201,,57.04748535,67.25622945,242.603714,5.0122509
Manuel Garcia II,26.312646,-98.691281,328,,41.2148819,54.73854688,254.3115692,5.067736626
Manvel city,29.477496,-95.36349,461,,29.80251694,43.01323481,261.6394653,5.335922241
Marathon,30.215759,-103.243332,569,,25.47622681,33.09219575,264.4520264,5.252863884
Marble Falls city,30.578969,-98.269589,713,,25.21314049,27.14640937,264.4147949,4.505160332
Marfa city,30.310726,-104.025433,719,,25.57073784,27.89445731,264.7678223,3.642127037
Marietta town,33.173548,-94.542531,528,,26.00745201,34.90331977,263.7492981,2.927922964
Marion city,29.572568,-98.142941,543,,26.34747314,45.32201273,262.2233887,2.516653061
Markham,28.962714,-96.064499,357,,27.56454659,57.26133596,264.9871826,2.376412868
Marlin city,31.30852,-96.89334,78,,32.86010361,69.86357114,270.8914185,2.44601059
Marquez city,31.236515,-96.25723,33,,39.39788437,82.71033475,277.1474609,2.682209969
Marshall city,32.536996,-94.351512,90,,64.7268219,79.82993722,226.4099274,3.696376801
Mart city,31.542097,-96.829957,362,,54.64785767,66.99013815,231.149704,3.608450651
Martindale city,29.845058,-97.840478,586,,41.51984024,54.45547521,238.5201416,3.639088631
Martinez,26.422156,-98.75291,773,,31.52046776,42.69860485,245.5735779,3.435199738
Mason city,30.748003,-99.228744,904,,25.39962196,32.73126306,248.161499,3.172768354
Matador town,34.015084,-100.821094,969,,22.08835983,26.75298915,248.1239166,3.054303408
Matagorda,28.697047,-95.966779,961,,20.32680893,27.54663819,249.2984314,3.074429512
Mathis city,28.090927,-97.817035,883,,19.60676193,34.64432022,252.7982178,3.174667358
Maud city,33.329892,-94.346145,740,,19.76419067,45.12895661,256.7312622,3.330812454
Mauriceville,30.218637,-93.875802,544,,20.79424477,57.10603631,260.291626,3.509623528
Maypearl city,32.313892,-97.005481,90,,32.04983902,82.57791169,258.4312744,3.173757553
McAllen city,26.218568,-98.245204,315,,25.04710007,69.72656989,262.6565552,3.394933462
McCamey city,31.13247,-102.22004,138,,51.62406158,79.57108765,258.2261963,3.621992111
McDade,30.281873,-97.244856,369,,40.74858856,66.72584274,265.8493042,3.205093861
McGregor city,31.419246,-97.427949,591,,28.3223114,54.17456457,278.2337646,3.283431053
McKinney Acres,32.296467,-102.529927,776,,21.03392982,42.38635833,283.7670288,3.227605343
McKinney city,33.198889,-96.667703,906,,18.55916595,32.37244624,277.1330261,2.970844746
McLean town,35.232339,-100.600107,864,,17.52506638,26.36102983,262.8205261,2.911318541
McLendon-Chisholm city,32.851217,-96.392372,961,,17.15179253,27.20111498,248.1111298,3.111489058
McQueeney,29.599433,-98.04379,882,,17.24100494,34.38828468,239.1616669,3.442610264
Meadow town,33.337725,-102.205857,739,,17.72583389,44.93840472,233.1149139,3.787220955
Meadowlakes city,30.563873,-98.29536,544,,18.74542809,56.95251798,231.5322723,4.044564724
Meadows Place city,29.65133,-95.58738,316,,21.99043083,69.59067906,232.9066162,3.941230297
Medina,26.929014,-99.261489,91,,27.43767738,82.44601757,235.0418243,3.731751919
Megargel town,33.453575,-98.929782,116,,37.77191544,79.31377739,316.1237793,3.919543743
Melissa city,33.289593,-96.555271,340,,32.31999969,66.46346225,339.504303,4.296936035
Melvin town,31.199269,-99.580923,604,,27.78399277,53.89594053,4.321914673,4.859694481
Memphis city,34.726734,-100.541656,791,,25.03661728,42.07663307,17.59656525,4.932713032
Menard city,30.918442,-99.783678,923,,23.2284832,32.01588814,23.24653625,4.71742487
Mentone,31.707438,-103.598875,988,,21.96300125,25.97064035,25.32629395,4.487164974
Mercedes city,26.153298,-97.913871,825,,21.14102936,26.85797771,25.29924011,4.30837822
Meridian city,31.926005,-97.650019,758,,20.7704792,34.13525317,24.23085022,4.200696945
Merkel town,32.469733,-100.011099,755,,20.96516228,44.7503503,25.37638855,4.198386192
Mertens town,32.058833,-96.893728,557,,22.16037178,56.80075207,29.35671616,4.323365211
Mertzon city,31.261983,-100.820808,293,,25.14850426,69.45585865,35.8944931,4.473139763
Mesquite,26.402434,-98.980938,45,,30.15269852,82.3145897,44.85852432,4.674574852
Mesquite city,32.764131,-96.592745,23,,36.03203964,66.203121,83.91326141,4.107988358
Mexia city,31.68085,-96.483285,15,,42.98339844,79.05811872,76.90668488,4.189439774
Mi Ranchito Estate,26.38781,-98.873329,243,,31.43592453,53.61973667,94.43280792,3.811646223
Miami city,35.692311,-100.641566,342,,29.34881401,41.76957453,104.5416794,3.530351639
Midland city,32.028595,-102.109701,538,,28.94054413,31.66173834,112.2704544,3.376257658
Midlothian city,32.474112,-96.987293,308,,29.67450333,25.58193504,118.6196747,3.273694038
Midway city,31.025611,-95.753625,328,,31.03843689,26.51732123,124.0854645,3.19610548
Midway North,26.188014,-98.017328,336,,32.79863358,33.88527153,128.2728882,3.201674461
Midway South,26.156676,-98.020853,608,,35.2457962,44.56479773,132.0344391,3.336104631
Miguel Barrera,26.412012,-98.921576,128,,38.73134995,56.65073081,134.4142151,3.589884281
Mikes,26.31466,-98.633612,236,,43.80014038,69.32210962,137.5549011,3.908573151
Mila Doce,26.222915,-97.960055,18,,49.63796234,82.18368131,139.7593384,4.152099609
Milam,31.454092,-93.797848,279,,57.28927231,65.9449711,201.1855469,2.590673923
Milano city,30.707936,-96.859058,122,,71.06894684,78.80429816,187.743103,2.950101852
Mildred town,32.041124,-96.348339,263,,49.03449249,53.34609751,220.6132202,2.37768507
Miles city,31.599907,-100.184462,635,,46.28779602,41.46533137,238.7662659,2.241154194
Milford town,32.121389,-96.949788,282,,47.2170105,31.31014717,250.2306976,1.948094726
Miller's Cove town,33.155908,-95.114794,828,,48.87987137,25.19502684,254.4533234,1.434181213
Millican town,30.466992,-96.203504,837,,50.09358597,26.1792364,247.6636353,0.973004222
Millsap town,32.749251,-98.011653,88,,49.52911377,44.38174328,171.3978271,1.553775787
Mineola city,32.658865,-95.484173,429,,50.54357529,33.63837858,203.7782898,1.029567242
Mineral Wells city,32.816883,-98.077649,388,,49.11282349,56.50243534,163.8146362,2.194576502
Mingus city,32.536351,-98.424871,155,,52.20447159,69.18941239,160.0412903,2.992540836
Mirando City,27.440095,-99.000621,91,,57.73848343,82.05327716,153.7464294,3.97760582
Mission Bend,29.694716,-95.665985,149,,81.10508728,78.55238952,200.4335022,2.252569437
Mission city,26.203295,-98.32282,375,,66.46017456,65.6891077,201.3692322,1.789818764
Missouri City city,29.563675,-95.538207,592,,50.99913406,53.07513248,197.6737061,1.211863279
Mobeetie city,35.529136,-100.439342,773,,36.91609955,41.16403089,218.8786316,0.83079505
Mobile City city,32.922873,-96.411129,648,,27.49443436,30.96125298,269.3499146,0.928680301
Monahans city,31.629384,-103.042699,568,,22.05822754,24.81002081,282.2927246,1.255623817
Mont Belvieu city,29.852452,-94.881254,778,,19.08905792,25.84380597,280.973999,1.713654637
Montague,33.665271,-97.720954,583,,18.22707748,33.39460206,275.9237061,2.044930935
Monte Alto,26.374373,-97.972724,639,,19.22075272,44.20116873,269.7777405,2.011470079
Montgomery city,30.39175,-95.696409,543,,21.56222916,56.35582683,257.8432617,1.701808691
Moody city,31.308652,-97.359611,319,,28.55992699,69.05771653,233.3061218,1.499103189
Moore,29.057328,-99.006882,97,,38.9977417,81.92329898,175.6910095,2.158762932
Moore Station city,32.190556,-95.570392,157,,45.7428093,78.30251054,283.5523682,2.117609501
Moraida,26.414277,-98.976422,390,,36.50138855,65.43565348,292.1954041,1.733698845
Morales-Sanchez,26.787616,-99.114688,613,,25.57371521,52.80696939,302.7810364,1.851807833
Moran city,32.547234,-99.166492,797,,18.07769012,40.8658119,301.7717896,1.893260121
Morgan city,32.015545,-97.606106,926,,15.50435734,30.61520187,291.9675293,1.602279663
Morgan Farm,28.005491,-97.553494,988,,14.23266411,24.42702664,268.1153259,1.62151742
Morgan's Point city,29.676464,-95.002725,977,,13.54056454,25.51111492,247.1766968,1.904212713
Morgan's Point Resort city,31.152148,-97.458824,896,,13.38144398,33.15397177,238.1262207,2.17661047
Morning Glory,31.564798,-106.208968,750,,13.76775551,44.02306336,232.5829468,2.40989089
Morse,36.065961,-101.476925,554,,14.79579163,56.21088276,228.4613647,2.600865602
Morton city,33.724821,-102.75921,326,,19.67353439,68.92700298,223.9281006,2.505596161
Moulton town,29.572206,-97.146552,87,,27.4614563,81.79374763,205.4527283,2.526370525
Mount Calm city,31.756559,-96.881746,11,,51.27978897,78.05478959,224.9666443,2.519444942
Mount Enterprise city,31.911618,-94.682768,133,,43.78665543,65.18472847,229.8020782,1.843472719
Mount Pleasant city,33.159631,-94.971845,475,,33.60861969,52.5417309,209.9566803,1.590919852
Mount Vernon town,33.175907,-95.22467,456,,23.61727715,40.57080933,205.4026337,1.986836195
Mountain City city,30.03919,-97.891508,634,,18.98972702,30.27213882,202.0781555,2.623452187
Muenster city,33.658801,-97.3872,516,,17.01001167,24.04615378,198.1630249,3.316335678
Muleshoe city,34.229179,-102.72838,739,,16.06589317,25.18124715,199.394928,4.024662971
Mullin town,31.555205,-98.665704,761,,16.06033325,32.91651489,204.4617615,4.703220367
Munday city,33.447102,-99.623904,701,,16.90900993,43.84741304,210.0131378,5.238554478
Muniz,26.257823,-98.089671,516,,18.48431587,56.06757598,215.9498291,5.439771175
Murchison city,32.275171,-95.756069,250,,22.21101379,68.79724556,219.140686,4.9590168
Murillo,26.26467,-98.126134,70,,29.13238907,81.66460407,208.5693207,4.42305851
Murphy city,33.018602,-96.610391,108,,41.30642319,77.80933527,283.3497314,3.659216881
Mustang Ridge city,30.057412,-97.685081,329,,33.21273804,64.93644752,297.5241699,3.741962433
Mustang town,32.013531,-96.430309,564,,23.81214714,52.27953827,313.9482117,4.033376217
Myrtle Springs,32.615078,-95.932868,687,,17.5055542,40.27915666,321.5075684,3.873433113
Nacogdoches city,31.613759,-94.652836,791,,14.61251068,29.9322078,324.3412476,3.424785137
Naples city,33.202936,-94.677705,851,,13.19869328,23.66751008,323.5510254,2.990331173
Narciso Pena,26.30187,-98.640696,914,,12.49040985,24.85428271,322.487915,2.61663866
Nash city,33.442236,-94.128244,923,,12.4578228,32.68225274,325.0703125,2.288012743
Nassau Bay city,29.544718,-95.086502,773,,13.086586,43.67419867,329.4352417,1.990525007
Natalia city,29.187661,-98.852327,570,,14.35485649,55.92587444,337.5551147,1.749059439
Navarro town,32.00079,-96.382516,220,,17.10006523,68.66840986,353.1239319,1.761706471
Navasota city,30.388572,-96.089235,59,,22.47704315,81.53582962,21.38452148,2.171959877
Nazareth city,34.541869,-102.102346,151,,48.00525665,77.56626208,99.22195435,4.495544434
Nederland city,29.971015,-94.000991,315,,44.80147552,64.69092148,104.371376,4.633524895
Needville city,29.39544,-95.839184,460,,44.78394699,52.02050732,111.7947845,4.748394489
Nesbitt town,32.588597,-94.446867,670,,42.46306992,39.99098476,120.0014496,4.762557983
Netos,26.410807,-98.758513,770,,38.61265945,29.59555365,126.7418365,4.706916809
Nevada city,33.046267,-96.380956,851,,37.35412598,23.2912052,131.7449951,4.70421648
New Berlin city,29.47216,-98.106595,863,,39.82364655,24.53030267,135.4436188,4.857144356
New Boston city,33.460889,-94.417911,808,,43.73337936,32.45120787,136.923233,5.09270668
New Braunfels city,29.699406,-98.115507,606,,47.17500687,43.50340583,138.5728455,5.285409927
New Chapel Hill city,32.299855,-95.167191,209,,50.60011292,55.7857567,139.982605,5.396186829
New Deal town,33.728226,-101.83973,177,,55.35320663,68.54048359,142.2700806,5.439235687
New Fairview city,33.112207,-97.448809,70,,61.88673401,81.4074412,145.1555481,5.491526604
New Falcon,26.638338,-99.094747,28,,87.70680237,77.32570576,193.4067535,3.002040863
New Home city,33.326939,-101.911722,87,,77.70764923,64.4482745,202.5357819,2.63603878
New Hope town,33.21153,-96.563494,148,,64.67073059,51.76476271,208.9637146,2.380298615
New London city,32.268709,-94.929616,213,,51.72942352,39.70642777,210.4424133,2.096319199
New Summerfield city,31.980746,-95.114982,553,,42.57028198,29.26232189,205.6146545,1.835750103
New Territory,29.590556,-95.688235,510,,37.10525513,22.91734813,197.9980774,1.799786568
New Waverly city,30.537377,-95.48227,783,,34.97945786,24.2093853,187.8800659,2.026216507
Newark city,33.00496,-97.485523,764,,35.78292465,32.22339866,179.2449036,2.395972252
Newcastle city,33.195034,-98.743561,641,,39.43625641,43.33501669,174.335495,2.84852457
Newton city,30.850243,-93.753673,550,,45.53755569,55.64719664,170.3946533,3.317865372
Neylandville town,33.200541,-96.005606,327,,52.16066742,68.41344404,166.9371338,3.803674459
Niederwald city,30.003878,-97.752982,105,,60.06858826,81.27942565,161.5744476,4.413894653
Nina,26.281134,-98.580988,112,,77.36507416,77.08775723,178.4423523,3.551841736
Nixon city,29.269806,-97.765745,403,,63.88368607,64.20860728,184.5596313,3.165855885
Nocona city,33.783556,-97.73017,618,,50.16188812,51.51241268,193.6938629,2.646585464
Nocona Hills,33.852403,-97.643506,796,,41.26115036,39.42561005,203.9480896,2.053422928
Nolanville city,31.07537,-97.610835,791,,38.6765976,28.9326543,204.5562286,1.633986115
Nome city,30.036484,-94.406105,978,,38.94129181,22.54604601,193.3013,1.565262556
Noonday city,32.243999,-95.396927,879,,40.09923935,23.89160484,176.4757843,1.929803371
Nordheim city,28.923791,-97.614077,707,,43.13460541,31.99883665,170.465744,2.568515778
Normangee town,31.030023,-96.116091,263,,49.21506119,43.16900586,172.2863159,3.004176617
Normanna,28.52768,-97.783051,37,,56.82728958,55.5101606,173.3522949,2.993251324
North Alamo,26.215804,-98.126048,59,,62.20735931,68.28726044,170.7261658,2.892927647
North Cleveland city,30.357627,-95.100261,10,,64.79582214,81.15175835,174.8444061,3.039561987
North Escobares,26.432492,-98.971935,182,,68.84696198,76.85252137,254.3302917,4.353736401
North Pearsall,28.922738,-99.094412,413,,57.82604218,63.97202187,257.5755615,4.650192261
North Richland Hills city,32.860527,-97.217876,184,,48.69738388,51.26356289,258.4945068,4.719555378
North San Pedro,27.802663,-97.682008,227,,42.91941071,39.14865134,254.1370392,4.559616089
Northlake town,33.080173,-97.254572,580,,40.25579834,28.6066893,250.6563721,4.378135681
Northridge,26.413767,-98.996472,817,,39.98985291,22.17740376,251.7971954,4.177276611
Novice city,31.987205,-99.625293,226,,41.33376312,23.57703192,258.1598206,3.926672459
O'Brien city,33.380198,-99.843824,567,,43.60248947,31.77752933,269.721283,3.594183445
O'Donnell city,32.965202,-101.830842,170,,46.78783035,43.005346,288.4908447,3.294587135
Oak Grove town,32.532109,-96.318188,535,,50.90817642,55.37461321,314.5300903,3.270409584
Oak Island,29.662867,-94.688093,284,,56.67046738,68.16189782,340.8008423,3.578257561
Oak Leaf city,32.51379,-96.85636,81,,64.62259674,81.02439446,358.9589233,4.072162628
Oak Point city,33.18003,-96.99126,7,,64.6891098,76.62010361,8.978874207,2.990619659
Oak Ridge North city,30.156777,-95.442144,83,,53.37155533,63.73862355,12.35694885,2.803434372
Oak Ridge town,32.64289,-96.257315,286,,45.6084137,51.01832418,11.73496246,2.430233955
Oak Ridge town,33.648122,-97.038507,315,,39.66278839,38.87567725,8.047904968,2.076395512
Oak Trail Shores,32.488479,-97.835657,644,,35.3404808,28.28457084,0.71370697,1.814878941
Oak Valley town,32.033101,-96.511618,513,,32.55184174,21.81153058,348.2305298,1.65615952
Oakhurst,30.743296,-95.307279,274,,30.96820068,23.26573945,332.1408081,1.631803274
Oakwood town,31.584788,-95.849878,519,,30.63842392,31.55948665,315.9804993,1.661755919
Odem city,27.946464,-97.586387,501,,31.68474197,42.84401594,311.8612671,1.600700259
Odessa city,31.879456,-102.344465,434,,34.10613632,55.24053235,315.0593262,1.433871865
Oglesby city,31.418618,-97.511218,342,,38.49891281,68.03734908,321.7837524,1.185801744
Oilton,27.469274,-98.967227,115,,50.33851242,80.8973713,337.5001831,0.927473068
Old Escobares,26.408682,-98.968725,194,,64.77148438,76.3906401,191.1971741,2.830614805
Old River-Winfree city,29.874446,-94.826774,431,,49.58876801,63.5085315,192.5533752,2.81216526
Olivarez,26.228547,-97.993087,654,,36.82354355,50.77681244,199.1867828,2.960196972
Olivia Lopez de Gutierrez,26.327625,-98.716685,837,,28.01024628,38.60681335,204.5870361,2.938352585
Olmito and Olmito,26.340011,-98.641971,963,,22.11314964,27.96644261,207.8110962,2.823397636
Olmito,26.023098,-97.537902,1022,,18.44875336,21.44853566,211.0293579,2.646801949
Olmos Park city,29.474919,-98.486641,1009,,16.46090698,22.95779791,214.0426788,2.459713221
Olney city,33.364387,-98.75837,924,,15.88394165,31.34471466,215.2871704,2.295400858
Olton city,34.180199,-102.137039,633,,16.45928383,42.68499099,212.5864105,2.19049263
Omaha city,33.182176,-94.740342,484,,18.15620041,55.10789045,206.8841248,2.163214445
Onalaska city,30.821697,-95.111014,302,,23.37421989,67.91359427,197.5266113,2.24732399
Opdyke West town,33.592705,-102.300622,116,,31.23336411,80.77068101,174.974762,2.820020199
Orange city,30.114558,-93.76367,10,,88.6738739,88.93774306,181.151825,3.877237082
Orange Grove city,27.956203,-97.938553,189,,78.24923706,76.16420507,182.5918732,3.603761435
Orason,26.074257,-97.445843,417,,64.57685852,63.28182574,184.8252869,3.457008123
Orchard city,29.600608,-95.969357,633,,51.35749435,50.53911583,190.8349304,3.153773785
Ore City city,32.801046,-94.716699,811,,42.01982498,38.34216634,197.5097809,2.640401363
Overton city,32.275949,-94.972566,936,,37.6570015,27.65243684,196.0113525,2.214657784
Ovilla city,32.535301,-96.889592,996,,36.35919571,21.08852054,183.9999695,2.118459702
Owl Ranch,27.892735,-98.093448,985,,36.15062714,22.65326797,173.9261475,2.206525087
Oyster Creek city,28.998109,-95.328546,905,,36.17406845,31.13320653,173.9381714,2.211149454
Ozona,30.707414,-101.205985,704,,36.72393417,42.5282318,177.8790131,2.082583427
Pablo Pena,26.303675,-98.640505,478,,38.04111862,54.97664143,175.1663971,1.947535038
Paducah town,34.014421,-100.303769,13,,42.161129,67.79058645,164.1122742,2.032630682
Paint Rock town,31.510073,-99.92531,116,,49.93856812,80.64425942,143.0416718,2.543623924
Paisano Park,28.095075,-97.859207,12,,40.91221237,88.70622888,330.5570374,2.972597599
Palacios city,28.719718,-96.235027,197,,33.96757126,75.94088695,335.7286987,2.753323078
Palestine city,31.754715,-95.647174,271,,25.76246262,63.05860254,341.3335876,2.839413643
Palisades village,35.061376,-101.803244,534,,19.86945343,50.30533579,349.7244263,3.050189495
Palm Valley city,26.201431,-97.754641,828,,16.89385796,38.08185207,347.4262085,2.95221138
Palmer town,32.4248,-96.67338,862,,14.83428764,27.34269352,341.0472412,2.707392216
Palmhurst city,26.258014,-98.295318,1015,,13.50447273,20.731594,333.4639893,2.478345394
Palmview city,26.23025,-98.37898,919,,12.8164587,22.35221617,324.6383972,2.332425594
Palmview South,26.216025,-98.37705,833,,12.74665165,30.92496412,315.4432983,2.176123619
Palo Blanco,26.387546,-98.902408,787,,13.30365086,42.37371442,309.6025391,1.905298233
Palo Pinto,32.769149,-98.300766,463,,14.44502449,54.84676317,307.5675354,1.574849129
Paloma Creek,33.225605,-96.937082,155,,21.43659592,67.66831648,311.3248901,1.210573912
Paloma Creek South,33.210826,-96.936651,64,,30.34746933,80.51812537,333.9789429,0.935592294
Pampa city,35.547668,-100.965034,8,,39.08289337,88.47768967,275.3968201,1.814435244
Panhandle town,35.346068,-101.380431,149,,27.78621101,75.72080183,281.9615479,2.012623787
Panorama Village city,30.380889,-95.494389,188,,18.37006187,62.83896352,287.4250488,2.060352802
Pantego town,32.714861,-97.154319,666,,12.42376423,50.0755731,294.3326416,2.19210577
Paradise city,33.15034,-97.688728,851,,10.33948326,37.82598365,291.2698975,2.383275032
Paris city,33.668499,-95.54426,979,,9.559399605,27.03735005,282.7164307,2.683211803
Parker city,33.05587,-96.625988,1041,,9.13821125,20.37786267,273.7514038,3.103008747
Pasadena city,29.658927,-95.150839,1031,,8.888422966,22.05470388,267.2803955,3.616631031
Pattison city,29.81904,-95.976009,948,,8.659220695,30.71998206,263.7864685,4.138775826
Patton Village city,30.195593,-95.169644,800,,8.472747803,42.22140814,265.0130615,4.538131714
Pawnee,28.648345,-98.008283,599,,8.591545105,54.71822718,268.2929077,4.852120399
Payne Springs town,32.286257,-96.0909,365,,9.842697144,67.54676828,272.321167,4.908032417
Pearland city,29.558485,-95.320839,129,,13.53129292,80.39228258,277.3270874,4.699448586
Pearsall city,28.888441,-99.098758,17,,44.40037918,88.25218698,301.4556274,3.961318016
Pecan Acres,32.970275,-97.472648,213,,37.84710693,75.50403443,302.408844,3.374031544
Pecan Gap city,33.438198,-95.851871,451,,28.55408859,62.62299303,312.7297974,3.527837276
Pecan Grove,29.624641,-95.732809,673,,21.95303345,49.84991505,331.9827881,3.970334291
Pecan Hill city,32.490714,-96.781333,855,,19.1289463,37.57466392,338.5637817,3.875228405
Pecan Plantation,32.362809,-97.655323,979,,17.43929863,26.73653827,340.890686,3.645558834
Pecos city,31.404615,-103.505678,1036,,16.29686356,20.02743078,340.859314,3.465668678
Pelican Bay city,32.92275,-97.518921,1022,,15.59975338,21.7607878,340.5532227,3.374294043
Pena,26.415216,-98.96995,938,,15.34615898,30.51824903,339.9803467,3.320753574
Penelope town,31.858513,-96.928128,789,,15.59816456,42.07127581,343.4577637,3.288253307
Penitas city,26.250784,-98.442552,590,,16.51057053,54.59099538,350.5003357,3.337370157
Perezville,26.239542,-98.402326,359,,18.6624527,67.42591006,1.227310181,3.481524467
Perrin,33.034908,-98.069205,127,,23.08646584,80.26670403,17.14015961,3.796230316
Perryton city,36.393472,-100.797336,7,,65.93450165,88.02980013,96.478508,3.143131256
Petersburg city,33.871049,-101.597292,136,,52.68128967,75.29067022,104.8768082,3.348356724
Petrolia city,34.013192,-98.231241,359,,40.39966583,62.410775,115.9175873,3.534711599
Petronila city,27.671228,-97.632246,538,,33.41957855,49.62844997,125.08535,3.52590847
Pettus,28.615595,-97.812093,706,,29.45060158,37.32799666,133.4376526,3.509101868
Pflugerville city,30.453957,-97.605304,821,,27.39491463,26.44039136,140.5680084,3.511686802
Pharr city,26.168803,-98.190474,864,,26.66436958,19.68040469,146.0694885,3.498259068
Pilot Point city,33.396713,-96.952185,859,,27.02183151,21.47052459,151.1586151,3.461621284
Pine Forest city,30.175644,-94.036708,767,,28.3465023,30.31975467,155.872879,3.442470551
Pine Harbor,32.772329,-94.499146,619,,30.11906052,41.92328589,158.4719238,3.495213985
Pine Island town,30.05537,-96.025328,471,,32.57029724,54.46504156,158.5089722,3.639492035
Pinehurst,30.188885,-95.701667,267,,36.47800446,67.30573021,156.8865051,3.868235588
Pinehurst city,30.108673,-93.770385,70,,42.24400711,80.14140103,152.0646973,4.184486389
Pineland city,31.245864,-93.974919,20,,79.19746399,87.81072089,167.0810394,2.727779388
Pinewood Estates,30.169173,-94.320648,211,,65.42351532,75.08082246,167.5892334,2.159175634
Piney Point Village city,29.758689,-95.515507,443,,52.86098099,62.20240866,167.0096436,1.73475337
Pittsburg city,32.998108,-94.966857,660,,43.62090683,49.41127257,162.5250854,1.433233738
Placedo,28.691936,-96.825904,838,,36.63534164,37.08608662,148.9631653,1.401972771
Plains town,33.18962,-102.82721,960,,30.62168312,26.14904286,139.4376831,1.482962966
Plainview city,34.190899,-101.723442,1017,,26.20141792,19.33689207,134.7566223,1.59315443
Plano city,33.050215,-96.748641,1003,,24.03173828,21.18396968,127.9555206,1.829259157
Pleak village,29.485222,-95.809729,919,,23.31264687,30.12448762,124.7727966,2.14760828
Pleasant Hill,31.003253,-94.793585,574,,23.91280746,41.77740762,124.8423615,2.593356609
Pleasant Valley town,33.937248,-98.598275,577,,26.41044235,54.3403402,125.2401352,3.254424095
Pleasanton city,28.96379,-98.493821,351,,31.95582962,67.18621658,125.4522629,4.093471527
Plum Grove city,30.200743,-95.095802,125,,42.33195877,80.01638069,124.3180237,4.935198784
Point Blank city,30.747387,-95.216366,22,,79.50499725,87.59498893,180.7732544,4.227443695
Point city,32.930163,-95.868907,78,,56.39182281,74.87455917,188.1940613,3.698565722
Point Comfort city,28.671463,-96.559088,456,,33.51924133,61.99796331,201.863266,3.450694084
Point Venture village,30.381662,-98.001046,680,,19.216465,49.19845694,227.6710205,3.513881683
Ponder town,33.177607,-97.290927,670,,13.30182743,36.84902424,255.4963531,3.604362249
Port Aransas city,27.812981,-97.083246,819,,11.202281,25.86261731,273.1768799,3.585339069
Port Isabel city,26.05964,-97.24403,866,,10.41292381,18.99699573,280.855896,3.507418633
Port Lavaca city,28.618065,-96.627837,823,,10.21205807,20.90117071,283.7145996,3.387125492
Port Mansfield,26.56205,-97.436181,748,,10.41941547,29.93242654,284.1815796,3.215665817
